action_type,activity_comment,activity_id,activity_properties,assay_chembl_id,assay_description,assay_type,assay_variant_accession,assay_variant_mutation,bao_endpoint,bao_format,bao_label,canonical_smiles,data_validity_comment,data_validity_description,document_chembl_id,document_journal,document_year,ligand_efficiency,molecule_chembl_id,molecule_pref_name,parent_molecule_chembl_id,pchembl_value,potential_duplicate,qudt_units,record_id,relation,src_id,standard_flag,standard_relation,standard_text_value,standard_type,standard_units,standard_upper_value,standard_value,target_chembl_id,target_organism,target_pref_name,target_tax_id,text_value,toid,type,units,uo_units,upper_value,value
,,16874899,[],CHEMBL3880342,Inhibition of FGFR1 (unknown origin) transfected in mouse BA/F3 cells assessed as decrease in cell proliferation in absence of mouse IL3 after 24 hrs by Alamar blue assay,B,,,BAO_0000190,BAO_0000219,cell-based format,COc1cc(OC)cc(N(CCCN2CCCC(C(N)=O)C2)c2ccc3ncc(-c4cnn(C)c4)nc3c2)c1,,,CHEMBL3879910,,2014.0,"{'bei': '14.48', 'le': '0.27', 'lle': '3.90', 'sei': '6.87'}",CHEMBL3910444,,CHEMBL3910444,7.67,0,http://www.openphacts.org/units/Nanomolar,2823002,=,38,1,=,,IC50,nM,,21.38,CHEMBL3650,Homo sapiens,Fibroblast growth factor receptor 1,9606,,,pIC50,,UO_0000065,,7.67
,,16874900,[],CHEMBL3880342,Inhibition of FGFR1 (unknown origin) transfected in mouse BA/F3 cells assessed as decrease in cell proliferation in absence of mouse IL3 after 24 hrs by Alamar blue assay,B,,,BAO_0000190,BAO_0000219,cell-based format,COc1cc(OC)cc(N(Cc2ccc(Cl)nc2)c2ccc3ncc(-c4cnn(C)c4)nc3c2)c1,,,CHEMBL3879910,,2014.0,"{'bei': '13.70', 'le': '0.26', 'lle': '1.24', 'sei': '8.53'}",CHEMBL3907642,,CHEMBL3907642,6.67,0,http://www.openphacts.org/units/Nanomolar,2823003,=,38,1,=,,IC50,nM,,213.8,CHEMBL3650,Homo sapiens,Fibroblast growth factor receptor 1,9606,,,pIC50,,UO_0000065,,6.67
,,16874901,[],CHEMBL3880342,Inhibition of FGFR1 (unknown origin) transfected in mouse BA/F3 cells assessed as decrease in cell proliferation in absence of mouse IL3 after 24 hrs by Alamar blue assay,B,,,BAO_0000190,BAO_0000219,cell-based format,COc1cc(OC)cc(N(CCN2CCC(CCO)CC2)c2ccc3ncc(-c4cnn(C)c4)nc3c2)c1,,,CHEMBL3879910,,2014.0,"{'bei': '14.56', 'le': '0.27', 'lle': '3.24', 'sei': '8.47'}",CHEMBL3973929,,CHEMBL3973929,7.52,0,http://www.openphacts.org/units/Nanomolar,2823004,=,38,1,=,,IC50,nM,,30.2,CHEMBL3650,Homo sapiens,Fibroblast growth factor receptor 1,9606,,,pIC50,,UO_0000065,,7.52
,,16874902,[],CHEMBL3880342,Inhibition of FGFR1 (unknown origin) transfected in mouse BA/F3 cells assessed as decrease in cell proliferation in absence of mouse IL3 after 24 hrs by Alamar blue assay,B,,,BAO_0000190,BAO_0000219,cell-based format,COc1cc(OC)cc(N(CCN2CCN(C(=O)C3CC3)CC2)c2ccc3ncc(-c4cnn(C)c4)nc3c2)c1,,,CHEMBL3879910,,2014.0,"{'bei': '12.30', 'le': '0.23', 'lle': '2.92', 'sei': '7.50'}",CHEMBL3972617,,CHEMBL3972617,6.66,0,http://www.openphacts.org/units/Nanomolar,2823005,=,38,1,=,,IC50,nM,,218.78,CHEMBL3650,Homo sapiens,Fibroblast growth factor receptor 1,9606,,,pIC50,,UO_0000065,,6.66
,,16874903,[],CHEMBL3880342,Inhibition of FGFR1 (unknown origin) transfected in mouse BA/F3 cells assessed as decrease in cell proliferation in absence of mouse IL3 after 24 hrs by Alamar blue assay,B,,,BAO_0000190,BAO_0000219,cell-based format,COc1cc(OC)cc(N(CC(F)CN)c2ccc3ncc(-c4cnn(C)c4)nc3c2)c1,,,CHEMBL3879910,,2014.0,"{'bei': '16.84', 'le': '0.31', 'lle': '3.87', 'sei': '8.05'}",CHEMBL3908149,,CHEMBL3908149,7.35,0,http://www.openphacts.org/units/Nanomolar,2823006,=,38,1,=,,IC50,nM,,44.67,CHEMBL3650,Homo sapiens,Fibroblast growth factor receptor 1,9606,,,pIC50,,UO_0000065,,7.35
,,16874904,[],CHEMBL3880342,Inhibition of FGFR1 (unknown origin) transfected in mouse BA/F3 cells assessed as decrease in cell proliferation in absence of mouse IL3 after 24 hrs by Alamar blue assay,B,,,BAO_0000190,BAO_0000219,cell-based format,COc1cc(OC)cc(N(c2ccc3ncc(-c4cnn(C)c4)nc3c2)[C@H]2CC[C@@H](NC(C)C)CC2)c1,,,CHEMBL3879910,,2014.0,"{'bei': '15.74', 'le': '0.29', 'lle': '2.39', 'sei': '10.19'}",CHEMBL3911621,,CHEMBL3911621,7.88,0,http://www.openphacts.org/units/Nanomolar,2823007,=,38,1,=,,IC50,nM,,13.18,CHEMBL3650,Homo sapiens,Fibroblast growth factor receptor 1,9606,,,pIC50,,UO_0000065,,7.88
,,16874905,[],CHEMBL3880342,Inhibition of FGFR1 (unknown origin) transfected in mouse BA/F3 cells assessed as decrease in cell proliferation in absence of mouse IL3 after 24 hrs by Alamar blue assay,B,,,BAO_0000190,BAO_0000219,cell-based format,COc1cc(OC)cc(N(c2ccc3ncc(-c4cnn(C)c4)nc3c2)[C@H]2CC[C@H](NC(C)C)CC2)c1,,,CHEMBL3879910,,2014.0,"{'bei': '13.86', 'le': '0.26', 'lle': '1.45', 'sei': '8.97'}",CHEMBL3918800,,CHEMBL3918800,6.94,0,http://www.openphacts.org/units/Nanomolar,2823008,=,38,1,=,,IC50,nM,,114.82,CHEMBL3650,Homo sapiens,Fibroblast growth factor receptor 1,9606,,,pIC50,,UO_0000065,,6.94
,,16874906,[],CHEMBL3880342,Inhibition of FGFR1 (unknown origin) transfected in mouse BA/F3 cells assessed as decrease in cell proliferation in absence of mouse IL3 after 24 hrs by Alamar blue assay,B,,,BAO_0000190,BAO_0000219,cell-based format,COc1cc(OC)cc(N(CCCN2[C@H](C)CC[C@@H]2C)c2ccc3ncc(-c4cnn(C)c4)nc3c2)c1.Cl,,,CHEMBL3879910,,2014.0,"{'bei': '16.60', 'le': '0.31', 'lle': '2.86', 'sei': '12.12'}",CHEMBL3902353,,CHEMBL3927451,8.31,0,http://www.openphacts.org/units/Nanomolar,2823009,=,38,1,=,,IC50,nM,,4.898,CHEMBL3650,Homo sapiens,Fibroblast growth factor receptor 1,9606,,,pIC50,,UO_0000065,,8.31
,,16874907,[],CHEMBL3880342,Inhibition of FGFR1 (unknown origin) transfected in mouse BA/F3 cells assessed as decrease in cell proliferation in absence of mouse IL3 after 24 hrs by Alamar blue assay,B,,,BAO_0000190,BAO_0000219,cell-based format,COc1cc(OC)cc(N(CCN2CCCC2=O)c2ccc3ncc(-c4cnn(C)c4)nc3c2)c1,,,CHEMBL3879910,,2014.0,"{'bei': '12.97', 'le': '0.24', 'lle': '2.32', 'sei': '7.16'}",CHEMBL3943080,,CHEMBL3943080,6.13,0,http://www.openphacts.org/units/Nanomolar,2823010,=,38,1,=,,IC50,nM,,741.31,CHEMBL3650,Homo sapiens,Fibroblast growth factor receptor 1,9606,,,pIC50,,UO_0000065,,6.13
,,16874908,[],CHEMBL3880342,Inhibition of FGFR1 (unknown origin) transfected in mouse BA/F3 cells assessed as decrease in cell proliferation in absence of mouse IL3 after 24 hrs by Alamar blue assay,B,,,BAO_0000190,BAO_0000219,cell-based format,COc1cc(OC)cc(N(CCCN2[C@@H](C)CC[C@@H]2C)c2ccc3ncc(-c4cnn(C)c4)nc3c2)c1.Cl,,,CHEMBL3879910,,2014.0,"{'bei': '15.70', 'le': '0.29', 'lle': '2.41', 'sei': '11.47'}",CHEMBL3968139,,CHEMBL3990879,7.86,0,http://www.openphacts.org/units/Nanomolar,2823011,=,38,1,=,,IC50,nM,,13.8,CHEMBL3650,Homo sapiens,Fibroblast growth factor receptor 1,9606,,,pIC50,,UO_0000065,,7.86
,,16874909,[],CHEMBL3880342,Inhibition of FGFR1 (unknown origin) transfected in mouse BA/F3 cells assessed as decrease in cell proliferation in absence of mouse IL3 after 24 hrs by Alamar blue assay,B,,,BAO_0000190,BAO_0000219,cell-based format,COc1cc(OC)cc(N(CCCN2CCCC2=O)c2ccc3ncc(-c4cnn(C(C)C)c4)nc3c2)c1,,,CHEMBL3879910,,2014.0,"{'bei': '13.37', 'le': '0.25', 'lle': '1.64', 'sei': '8.04'}",CHEMBL3904294,,CHEMBL3904294,6.88,0,http://www.openphacts.org/units/Nanomolar,2823012,=,38,1,=,,IC50,nM,,131.83,CHEMBL3650,Homo sapiens,Fibroblast growth factor receptor 1,9606,,,pIC50,,UO_0000065,,6.88
,,16874910,[],CHEMBL3880342,Inhibition of FGFR1 (unknown origin) transfected in mouse BA/F3 cells assessed as decrease in cell proliferation in absence of mouse IL3 after 24 hrs by Alamar blue assay,B,,,BAO_0000190,BAO_0000219,cell-based format,CNC(=O)c1cc(OC)cc(N(CCCN2CCCC2)c2ccc3ncc(-c4cnn(C)c4)nc3c2)c1,,,CHEMBL3879910,,2014.0,"{'bei': '14.71', 'le': '0.27', 'lle': '3.33', 'sei': '8.31'}",CHEMBL3907063,,CHEMBL3907063,7.35,0,http://www.openphacts.org/units/Nanomolar,2823013,=,38,1,=,,IC50,nM,,44.67,CHEMBL3650,Homo sapiens,Fibroblast growth factor receptor 1,9606,,,pIC50,,UO_0000065,,7.35
,,16874911,[],CHEMBL3880342,Inhibition of FGFR1 (unknown origin) transfected in mouse BA/F3 cells assessed as decrease in cell proliferation in absence of mouse IL3 after 24 hrs by Alamar blue assay,B,,,BAO_0000190,BAO_0000219,cell-based format,COc1cc(OC)cc(N(CCNCC2CCCO2)c2ccc3ncc(-c4cnn(C)c4)nc3c2)c1.Cl,,,CHEMBL3879910,,2014.0,"{'bei': '14.86', 'le': '0.28', 'lle': '3.31', 'sei': '8.39'}",CHEMBL3896623,,CHEMBL3990788,7.26,0,http://www.openphacts.org/units/Nanomolar,2823014,=,38,1,=,,IC50,nM,,54.95,CHEMBL3650,Homo sapiens,Fibroblast growth factor receptor 1,9606,,,pIC50,,UO_0000065,,7.26
,,16874912,[],CHEMBL3880342,Inhibition of FGFR1 (unknown origin) transfected in mouse BA/F3 cells assessed as decrease in cell proliferation in absence of mouse IL3 after 24 hrs by Alamar blue assay,B,,,BAO_0000190,BAO_0000219,cell-based format,COc1cc(OC)cc(N(CCNC[Si](C)(C)C)c2ccc3ncc(-c4cnn(C)c4)nc3c2)c1.Cl,,,CHEMBL3879910,,2014.0,"{'bei': '14.55', 'le': None, 'lle': None, 'sei': None}",CHEMBL3893950,,CHEMBL3990499,7.14,0,http://www.openphacts.org/units/Nanomolar,2823015,=,38,1,=,,IC50,nM,,72.44,CHEMBL3650,Homo sapiens,Fibroblast growth factor receptor 1,9606,,,pIC50,,UO_0000065,,7.14
,,16874913,[],CHEMBL3880342,Inhibition of FGFR1 (unknown origin) transfected in mouse BA/F3 cells assessed as decrease in cell proliferation in absence of mouse IL3 after 24 hrs by Alamar blue assay,B,,,BAO_0000190,BAO_0000219,cell-based format,[2H]C([2H])([2H])Oc1cc(F)cc(N(CCN)c2ccc3ncc(-c4cnn(C)c4)nc3c2)c1,,,CHEMBL3879910,,2014.0,"{'bei': '15.88', 'le': '0.29', 'lle': '2.96', 'sei': '7.59'}",CHEMBL3955745,,CHEMBL3975714,6.23,0,http://www.openphacts.org/units/Nanomolar,2823016,=,38,1,=,,IC50,nM,,588.84,CHEMBL3650,Homo sapiens,Fibroblast growth factor receptor 1,9606,,,pIC50,,UO_0000065,,6.23
,,16874914,[],CHEMBL3880342,Inhibition of FGFR1 (unknown origin) transfected in mouse BA/F3 cells assessed as decrease in cell proliferation in absence of mouse IL3 after 24 hrs by Alamar blue assay,B,,,BAO_0000190,BAO_0000219,cell-based format,COc1cc(OC)cc(N(Cc2cc(C)n(C)n2)c2ccc3ncc(-c4cnn(C)c4)nc3c2)c1,,,CHEMBL3879910,,2014.0,"{'bei': '12.97', 'le': '0.24', 'lle': '1.66', 'sei': '7.33'}",CHEMBL3953117,,CHEMBL3953117,6.09,0,http://www.openphacts.org/units/Nanomolar,2823017,=,38,1,=,,IC50,nM,,812.83,CHEMBL3650,Homo sapiens,Fibroblast growth factor receptor 1,9606,,,pIC50,,UO_0000065,,6.09
,,16874915,[],CHEMBL3880342,Inhibition of FGFR1 (unknown origin) transfected in mouse BA/F3 cells assessed as decrease in cell proliferation in absence of mouse IL3 after 24 hrs by Alamar blue assay,B,,,BAO_0000190,BAO_0000219,cell-based format,COc1cc(F)cc(N(CCCNC(C)C)c2ccc3ncc(-c4cnn(C)c4)nc3c2)c1,,,CHEMBL3879910,,2014.0,"{'bei': '15.63', 'le': '0.29', 'lle': '2.31', 'sei': '10.29'}",CHEMBL3951360,,CHEMBL3951360,7.01,0,http://www.openphacts.org/units/Nanomolar,2823018,=,38,1,=,,IC50,nM,,97.72,CHEMBL3650,Homo sapiens,Fibroblast growth factor receptor 1,9606,,,pIC50,,UO_0000065,,7.01
,,16874916,[],CHEMBL3880342,Inhibition of FGFR1 (unknown origin) transfected in mouse BA/F3 cells assessed as decrease in cell proliferation in absence of mouse IL3 after 24 hrs by Alamar blue assay,B,,,BAO_0000190,BAO_0000219,cell-based format,COc1cc(OC)cc(N(CCCN2CCC[C@@H]2CC#N)c2ccc3ncc(-c4cnn(C)c4)nc3c2)c1.Cl,,,CHEMBL3879910,,2014.0,"{'bei': '14.40', 'le': '0.26', 'lle': '2.42', 'sei': '7.98'}",CHEMBL3948744,,CHEMBL3990789,7.37,0,http://www.openphacts.org/units/Nanomolar,2823019,=,38,1,=,,IC50,nM,,42.66,CHEMBL3650,Homo sapiens,Fibroblast growth factor receptor 1,9606,,,pIC50,,UO_0000065,,7.37
,,16874917,[],CHEMBL3880342,Inhibition of FGFR1 (unknown origin) transfected in mouse BA/F3 cells assessed as decrease in cell proliferation in absence of mouse IL3 after 24 hrs by Alamar blue assay,B,,,BAO_0000190,BAO_0000219,cell-based format,COc1cc(OC)cc(N(C[C@H](O)CNC(C)C)c2ccc3ncc(-c4cnn(C)c4)nc3c2)c1.Cl,,,CHEMBL3879910,,2014.0,"{'bei': '15.32', 'le': '0.28', 'lle': '3.76', 'sei': '7.48'}",CHEMBL3941695,,CHEMBL3990338,7.30,0,http://www.openphacts.org/units/Nanomolar,2823020,=,38,1,=,,IC50,nM,,50.12,CHEMBL3650,Homo sapiens,Fibroblast growth factor receptor 1,9606,,,pIC50,,UO_0000065,,7.3
,,16874918,[],CHEMBL3880342,Inhibition of FGFR1 (unknown origin) transfected in mouse BA/F3 cells assessed as decrease in cell proliferation in absence of mouse IL3 after 24 hrs by Alamar blue assay,B,,,BAO_0000190,BAO_0000219,cell-based format,COc1cc(OC)cc(N(C[C@@H](O)CNC(C)C)c2ccc3ncc(-c4cnn(C)c4)nc3c2)c1.Cl,,,CHEMBL3879910,,2014.0,"{'bei': '16.11', 'le': '0.30', 'lle': '4.14', 'sei': '7.87'}",CHEMBL3903811,,CHEMBL3991073,7.68,0,http://www.openphacts.org/units/Nanomolar,2823021,=,38,1,=,,IC50,nM,,20.89,CHEMBL3650,Homo sapiens,Fibroblast growth factor receptor 1,9606,,,pIC50,,UO_0000065,,7.68
,,16874919,[],CHEMBL3880342,Inhibition of FGFR1 (unknown origin) transfected in mouse BA/F3 cells assessed as decrease in cell proliferation in absence of mouse IL3 after 24 hrs by Alamar blue assay,B,,,BAO_0000190,BAO_0000219,cell-based format,COc1cc(OC)cc(N(CCN2CCOC2=O)c2ccc3ncc(-c4cnn(C)c4)nc3c2)c1,,,CHEMBL3879910,,2014.0,"{'bei': '13.07', 'le': '0.24', 'lle': '2.56', 'sei': '6.54'}",CHEMBL3930158,,CHEMBL3930158,6.20,0,http://www.openphacts.org/units/Nanomolar,2823022,=,38,1,=,,IC50,nM,,630.96,CHEMBL3650,Homo sapiens,Fibroblast growth factor receptor 1,9606,,,pIC50,,UO_0000065,,6.2
,,16874920,[],CHEMBL3880342,Inhibition of FGFR1 (unknown origin) transfected in mouse BA/F3 cells assessed as decrease in cell proliferation in absence of mouse IL3 after 24 hrs by Alamar blue assay,B,,,BAO_0000190,BAO_0000219,cell-based format,COc1cc(OC)cc(N(CCCN2[C@H](C)CC[C@@H]2C)c2ccc3ncc(-c4cnn(C)c4)nc3c2)c1,,,CHEMBL3879910,,2014.0,"{'bei': '14.96', 'le': '0.28', 'lle': '2.04', 'sei': '10.93'}",CHEMBL3927451,,CHEMBL3927451,7.49,0,http://www.openphacts.org/units/Nanomolar,2823023,=,38,1,=,,IC50,nM,,32.36,CHEMBL3650,Homo sapiens,Fibroblast growth factor receptor 1,9606,,,pIC50,,UO_0000065,,7.49
,,16874921,[],CHEMBL3880342,Inhibition of FGFR1 (unknown origin) transfected in mouse BA/F3 cells assessed as decrease in cell proliferation in absence of mouse IL3 after 24 hrs by Alamar blue assay,B,,,BAO_0000190,BAO_0000219,cell-based format,COc1cc(OC)cc(N(CCCn2c(C)cnc2C)c2ccc3ncc(-c4cnn(C)c4)nc3c2)c1.Cl,,,CHEMBL3879910,,2014.0,"{'bei': '12.52', 'le': '0.23', 'lle': '1.14', 'sei': '7.50'}",CHEMBL3911746,,CHEMBL3991332,6.23,0,http://www.openphacts.org/units/Nanomolar,2823024,=,38,1,=,,IC50,nM,,588.84,CHEMBL3650,Homo sapiens,Fibroblast growth factor receptor 1,9606,,,pIC50,,UO_0000065,,6.23
,,16874922,[],CHEMBL3880342,Inhibition of FGFR1 (unknown origin) transfected in mouse BA/F3 cells assessed as decrease in cell proliferation in absence of mouse IL3 after 24 hrs by Alamar blue assay,B,,,BAO_0000190,BAO_0000219,cell-based format,COc1cc(OC)cc(N(CCNC2CCN(S(N)(=O)=O)CC2)c2ccc3ncc(-c4cnn(C)c4)nc3c2)c1,,,CHEMBL3879910,,2014.0,"{'bei': '12.55', 'le': '0.24', 'lle': '4.67', 'sei': '5.05'}",CHEMBL3917295,,CHEMBL3917295,7.11,0,http://www.openphacts.org/units/Nanomolar,2823025,=,38,1,=,,IC50,nM,,77.62,CHEMBL3650,Homo sapiens,Fibroblast growth factor receptor 1,9606,,,pIC50,,UO_0000065,,7.11
,,16874923,[],CHEMBL3880342,Inhibition of FGFR1 (unknown origin) transfected in mouse BA/F3 cells assessed as decrease in cell proliferation in absence of mouse IL3 after 24 hrs by Alamar blue assay,B,,,BAO_0000190,BAO_0000219,cell-based format,COc1cc(F)cc(N(CCCO)c2ccc3ncc(-c4cnn(C)c4)nc3c2)c1,,,CHEMBL3879910,,2014.0,"{'bei': '15.81', 'le': '0.29', 'lle': '2.74', 'sei': '8.44'}",CHEMBL3902110,,CHEMBL3902110,6.44,0,http://www.openphacts.org/units/Nanomolar,2823026,=,38,1,=,,IC50,nM,,363.08,CHEMBL3650,Homo sapiens,Fibroblast growth factor receptor 1,9606,,,pIC50,,UO_0000065,,6.44
,,16874924,[],CHEMBL3880342,Inhibition of FGFR1 (unknown origin) transfected in mouse BA/F3 cells assessed as decrease in cell proliferation in absence of mouse IL3 after 24 hrs by Alamar blue assay,B,,,BAO_0000190,BAO_0000219,cell-based format,COc1cc(OC)cc(N(CCn2cc(C)nc2C)c2ccc3ncc(-c4cnn(C)c4)nc3c2)c1.Cl,,,CHEMBL3879910,,2014.0,"{'bei': '12.06', 'le': '0.22', 'lle': '1.13', 'sei': '7.01'}",CHEMBL3904814,,CHEMBL3990678,5.83,0,http://www.openphacts.org/units/Nanomolar,2823027,=,38,1,=,,IC50,nM,,1479.11,CHEMBL3650,Homo sapiens,Fibroblast growth factor receptor 1,9606,,,pIC50,,UO_0000065,,5.83
,,16874925,[],CHEMBL3880342,Inhibition of FGFR1 (unknown origin) transfected in mouse BA/F3 cells assessed as decrease in cell proliferation in absence of mouse IL3 after 24 hrs by Alamar blue assay,B,,,BAO_0000190,BAO_0000219,cell-based format,COc1cc(OC)cc(N(CCn2c(C)cnc2C)c2ccc3ncc(-c4cnn(C)c4)nc3c2)c1,,,CHEMBL3879910,,2014.0,"{'bei': '12.61', 'le': '0.23', 'lle': '1.40', 'sei': '7.34'}",CHEMBL3911948,,CHEMBL3911948,6.10,0,http://www.openphacts.org/units/Nanomolar,2823028,=,38,1,=,,IC50,nM,,794.33,CHEMBL3650,Homo sapiens,Fibroblast growth factor receptor 1,9606,,,pIC50,,UO_0000065,,6.1
,,16874926,[],CHEMBL3880342,Inhibition of FGFR1 (unknown origin) transfected in mouse BA/F3 cells assessed as decrease in cell proliferation in absence of mouse IL3 after 24 hrs by Alamar blue assay,B,,,BAO_0000190,BAO_0000219,cell-based format,COc1cc(OC)cc(N(Cc2cccnc2)c2ccc3ncc(-c4cnn(C)c4)nc3c2)c1,,,CHEMBL3879910,,2014.0,"{'bei': '15.14', 'le': '0.28', 'lle': '2.07', 'sei': '8.76'}",CHEMBL3928239,,CHEMBL3928239,6.85,0,http://www.openphacts.org/units/Nanomolar,2823029,=,38,1,=,,IC50,nM,,141.25,CHEMBL3650,Homo sapiens,Fibroblast growth factor receptor 1,9606,,,pIC50,,UO_0000065,,6.85
,,16874927,[],CHEMBL3880342,Inhibition of FGFR1 (unknown origin) transfected in mouse BA/F3 cells assessed as decrease in cell proliferation in absence of mouse IL3 after 24 hrs by Alamar blue assay,B,,,BAO_0000190,BAO_0000219,cell-based format,COc1cc(OC)cc(N(Cc2ccncc2)c2ccc3ncc(-c4cnn(C)c4)nc3c2)c1,,,CHEMBL3879910,,2014.0,"{'bei': '12.93', 'le': '0.23', 'lle': '1.07', 'sei': '7.48'}",CHEMBL3979028,,CHEMBL3979028,5.85,0,http://www.openphacts.org/units/Nanomolar,2823030,=,38,1,=,,IC50,nM,,1412.54,CHEMBL3650,Homo sapiens,Fibroblast growth factor receptor 1,9606,,,pIC50,,UO_0000065,,5.85
,,16874928,[],CHEMBL3880342,Inhibition of FGFR1 (unknown origin) transfected in mouse BA/F3 cells assessed as decrease in cell proliferation in absence of mouse IL3 after 24 hrs by Alamar blue assay,B,,,BAO_0000190,BAO_0000219,cell-based format,COc1cc(OC)cc(N(Cc2cnccn2)c2ccc3ncc(-c4cnn(C)c4)nc3c2)c1,,,CHEMBL3879910,,2014.0,"{'bei': '15.39', 'le': '0.28', 'lle': '2.80', 'sei': '7.66'}",CHEMBL3890378,,CHEMBL3890378,6.98,0,http://www.openphacts.org/units/Nanomolar,2823031,=,38,1,=,,IC50,nM,,104.71,CHEMBL3650,Homo sapiens,Fibroblast growth factor receptor 1,9606,,,pIC50,,UO_0000065,,6.98
,,16874929,[],CHEMBL3880342,Inhibition of FGFR1 (unknown origin) transfected in mouse BA/F3 cells assessed as decrease in cell proliferation in absence of mouse IL3 after 24 hrs by Alamar blue assay,B,,,BAO_0000190,BAO_0000219,cell-based format,CNCCN(c1cc(OC)cc(OC)c1)c1ccc2ncc(-c3cnn(CC4CCOCC4)c3)nc2c1.Cl,,,CHEMBL3879910,,2014.0,"{'bei': '14.84', 'le': '0.28', 'lle': '3.17', 'sei': '8.62'}",CHEMBL3932363,,CHEMBL3990543,7.46,0,http://www.openphacts.org/units/Nanomolar,2823032,=,38,1,=,,IC50,nM,,34.67,CHEMBL3650,Homo sapiens,Fibroblast growth factor receptor 1,9606,,,pIC50,,UO_0000065,,7.46
,,16874930,[],CHEMBL3880342,Inhibition of FGFR1 (unknown origin) transfected in mouse BA/F3 cells assessed as decrease in cell proliferation in absence of mouse IL3 after 24 hrs by Alamar blue assay,B,,,BAO_0000190,BAO_0000219,cell-based format,COc1cc(OC)cc(N(CCCNC(C)C)c2ccc3ncc(-c4cnn(C)c4)nc3c2)c1.Cl,,,CHEMBL3879910,,2014.0,"{'bei': '16.20', 'le': '0.30', 'lle': '2.89', 'sei': '9.65'}",CHEMBL3934260,,CHEMBL3909529,7.46,0,http://www.openphacts.org/units/Nanomolar,2823033,=,38,1,=,,IC50,nM,,34.67,CHEMBL3650,Homo sapiens,Fibroblast growth factor receptor 1,9606,,,pIC50,,UO_0000065,,7.46
,,16874931,[],CHEMBL3880342,Inhibition of FGFR1 (unknown origin) transfected in mouse BA/F3 cells assessed as decrease in cell proliferation in absence of mouse IL3 after 24 hrs by Alamar blue assay,B,,,BAO_0000190,BAO_0000219,cell-based format,COc1cc(OC)cc(N(CCN2[C@@H](C)CC[C@@H]2C)c2ccc3ncc(-c4cnn(C)c4)nc3c2)c1,,,CHEMBL3879910,,2014.0,"{'bei': '15.91', 'le': '0.29', 'lle': '2.68', 'sei': '11.29'}",CHEMBL3932756,,CHEMBL3932756,7.74,0,http://www.openphacts.org/units/Nanomolar,2823034,=,38,1,=,,IC50,nM,,18.2,CHEMBL3650,Homo sapiens,Fibroblast growth factor receptor 1,9606,,,pIC50,,UO_0000065,,7.74
,,16874932,[],CHEMBL3880342,Inhibition of FGFR1 (unknown origin) transfected in mouse BA/F3 cells assessed as decrease in cell proliferation in absence of mouse IL3 after 24 hrs by Alamar blue assay,B,,,BAO_0000190,BAO_0000219,cell-based format,COc1cc(OC)cc(N(CCCN2CC=CCC2)c2ccc3ncc(-c4cnn(C)c4)nc3c2)c1.Cl,,,CHEMBL3879910,,2014.0,"{'bei': '16.57', 'le': '0.30', 'lle': '3.19', 'sei': '11.72'}",CHEMBL3919479,,CHEMBL3990542,8.03,0,http://www.openphacts.org/units/Nanomolar,2823035,=,38,1,=,,IC50,nM,,9.333,CHEMBL3650,Homo sapiens,Fibroblast growth factor receptor 1,9606,,,pIC50,,UO_0000065,,8.03
,,16874933,[],CHEMBL3880342,Inhibition of FGFR1 (unknown origin) transfected in mouse BA/F3 cells assessed as decrease in cell proliferation in absence of mouse IL3 after 24 hrs by Alamar blue assay,B,,,BAO_0000190,BAO_0000219,cell-based format,COc1cc(OC)cc(N(CCCN2CCCC2(C)C)c2ccc3ncc(-c4cnn(C)c4)nc3c2)c1.Cl,,,CHEMBL3879910,,2014.0,"{'bei': '15.62', 'le': '0.29', 'lle': '2.37', 'sei': '11.41'}",CHEMBL3968818,,CHEMBL3990184,7.82,0,http://www.openphacts.org/units/Nanomolar,2823036,=,38,1,=,,IC50,nM,,15.14,CHEMBL3650,Homo sapiens,Fibroblast growth factor receptor 1,9606,,,pIC50,,UO_0000065,,7.82
,,16874934,[],CHEMBL3880342,Inhibition of FGFR1 (unknown origin) transfected in mouse BA/F3 cells assessed as decrease in cell proliferation in absence of mouse IL3 after 24 hrs by Alamar blue assay,B,,,BAO_0000190,BAO_0000219,cell-based format,COc1cc(F)cc(N(CCCNCC(F)(F)F)c2ccc3ncc(-c4cnn(C)c4)nc3c2)c1,,,CHEMBL3879910,,2014.0,"{'bei': '11.26', 'le': '0.21', 'lle': '0.64', 'sei': '8.08'}",CHEMBL3966316,,CHEMBL3966316,5.50,0,http://www.openphacts.org/units/Nanomolar,2823037,=,38,1,=,,IC50,nM,,3162.28,CHEMBL3650,Homo sapiens,Fibroblast growth factor receptor 1,9606,,,pIC50,,UO_0000065,,5.5
,,16874935,[],CHEMBL3880342,Inhibition of FGFR1 (unknown origin) transfected in mouse BA/F3 cells assessed as decrease in cell proliferation in absence of mouse IL3 after 24 hrs by Alamar blue assay,B,,,BAO_0000190,BAO_0000219,cell-based format,COc1cc(OC)cc(N(CCN2CCN(C3CCN(C(C)=O)CC3)CC2)c2ccc3ncc(-c4cnn(C)c4)nc3c2)c1,,,CHEMBL3879910,,2014.0,"{'bei': '12.03', 'le': '0.22', 'lle': '3.39', 'sei': '7.82'}",CHEMBL3943610,,CHEMBL3943610,7.20,0,http://www.openphacts.org/units/Nanomolar,2823038,=,38,1,=,,IC50,nM,,63.1,CHEMBL3650,Homo sapiens,Fibroblast growth factor receptor 1,9606,,,pIC50,,UO_0000065,,7.2
